node_id,label,kind,in_corpus,modularity_class,year,cited_by_within_corpus,references_made,primary_topic,source,type,subfield,field,domain,doi
W4387779051,Listening to or looking at models: Learning about dynamic complex systems in science among learners who are blind and learners who are sighted,publication,True,26,2023.0,0,21,Tactile and Sensory Interactions,Journal of Computer Assisted Learning,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1111/jcal.12886
W242266841,W242266841,reference_only,False,23,,2,0,,,,,,,
W2942169651,W2942169651,reference_only,False,26,,2,0,,,,,,,
W4255335337,Real-time audio and visual display of the Coronavirus genome,publication,True,14,2020.0,0,27,Image Processing Techniques and Applications,Research Square,preprint,Media Technology,Engineering,Physical Sciences,https://doi.org/10.21203/rs.3.rs-30483/v1
W4253611526,SENSORY SUBSTITUTION FOR FORCE FEEDBACK IN TELEOPERATION,publication,True,15,1993.0,0,13,Tactile and Sensory Interactions,Elsevier eBooks,book-chapter,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1016/b978-0-08-041900-8.50020-7
W652889451,W652889451,reference_only,False,5,,2,0,,,,,,,
W2121484459,Cross‐Reactions between Mycobacteria,publication,True,2,1975.0,0,1,Mycobacterium research and diagnosis,Scandinavian Journal of Immunology,article,Epidemiology,Medicine,Health Sciences,https://doi.org/10.1111/j.1365-3083.1975.tb03824.x
W4387950336,An investigation into the effectiveness of using acoustic touch to assist people who are blind,publication,True,26,2023.0,0,22,Tactile and Sensory Interactions,PLoS ONE,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1371/journal.pone.0290431
W191749596,W191749596,reference_only,False,34,,2,0,,,,,,,
W1782270568,W1782270568,reference_only,False,26,,2,0,,,,,,,
W2168674307,W2168674307,reference_only,False,26,,3,0,,,,,,,
W2507227608,W2507227608,reference_only,False,26,,2,0,,,,,,,
W1972541826,Seeing and hearing and space and space and time,publication,True,5,1972.0,0,1,Multisensory perception and integration,Perception & Psychophysics,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,https://doi.org/10.3758/bf03212682
W1591490676,W1591490676,reference_only,False,0,,4,0,,,,,,,
W1603655386,W1603655386,reference_only,False,3,,5,0,,,,,,,
W1667165204,W1667165204,reference_only,False,3,,2,0,,,,,,,
W2143621823,W2143621823,reference_only,False,6,,4,0,,,,,,,
W59186300,"Manipulation, analysis and retrieval systems for audio signals",publication,True,10,2002.0,0,24,Music and Audio Processing,,article,Signal Processing,Computer Science,Physical Sciences,
W1581875138,W1581875138,reference_only,False,10,,2,0,,,,,,,
W2023723978,W2023723978,reference_only,False,5,,4,0,,,,,,,
W2027518030,W2027518030,reference_only,False,6,,2,0,,,,,,,
W2147174722,W2147174722,reference_only,False,10,,2,0,,,,,,,
W2799061466,W2799061466,reference_only,False,10,,2,0,,,,,,,
W2122400032,Motion Tracking of a Fish as a Novel Way to Control Electronic Music Performance,publication,True,5,2015.0,0,14,Marine animal studies overview,Leonardo,article,Ecology,Environmental Science,Physical Sciences,https://doi.org/10.1162/leon_a_01072
W140037322,W140037322,reference_only,False,5,,2,0,,,,,,,
W1525990558,W1525990558,reference_only,False,5,,3,0,,,,,,,
W2002339212,W2002339212,reference_only,False,5,,2,0,,,,,,,
W1588789942,Auditory Morse Analysis of Triangulated Manifolds,publication,True,1,1998.0,0,2,Music Technology and Sound Studies,,book-chapter,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,https://doi.org/10.1007/978-3-662-03567-2_17
W1997028558,Computer Music Meets Unconventional Computing: Towards Sound Synthesis with In Vitro Neuronal Networks,publication,True,0,2009.0,0,7,Advanced Memory and Neural Computing,Computer Music Journal,article,Electrical and Electronic Engineering,Engineering,Physical Sciences,https://doi.org/10.1162/comj.2009.33.1.9
W1593993808,W1593993808,reference_only,False,0,,2,0,,,,,,,
W2088529060,W2088529060,reference_only,False,0,,2,0,,,,,,,
W4315481746,The Effects of Natural Sounds and Proxemic Distances on the Perception of a Noisy Domestic Flying Robot,publication,True,3,2023.0,0,16,Innovative Human-Technology Interaction,ACM Transactions on Human-Robot Interaction,article,Human-Computer Interaction,Computer Science,Physical Sciences,https://doi.org/10.1145/3579859
W2000250157,W2000250157,reference_only,False,26,,2,0,,,,,,,
W2951713056,A Review on Visual Water Quality Monitoring System in Precision Aquaculture,publication,True,30,2019.0,0,6,Water Quality Monitoring Technologies,Applied Mechanics and Materials,article,Water Science and Technology,Environmental Science,Physical Sciences,https://doi.org/10.4028/www.scientific.net/amm.892.23
W2144313611,Efficient and accurate sound propagation using adaptive rectangular decomposition,publication,True,34,2009.0,0,38,Digital Filter Design and Implementation,IEEE Transactions on Visualization and Computer Graphics,article,Signal Processing,Computer Science,Physical Sciences,https://doi.org/10.1109/tvcg.2009.27
W119319906,W119319906,reference_only,False,34,,2,0,,,,,,,
W1725473968,W1725473968,reference_only,False,34,,2,0,,,,,,,
W1997936723,W1997936723,reference_only,False,34,,2,0,,,,,,,
W2000582360,W2000582360,reference_only,False,34,,2,0,,,,,,,
W2004227067,W2004227067,reference_only,False,34,,2,0,,,,,,,
W2008484012,W2008484012,reference_only,False,34,,2,0,,,,,,,
W2013785258,W2013785258,reference_only,False,34,,2,0,,,,,,,
W2014123787,W2014123787,reference_only,False,34,,2,0,,,,,,,
W2068407998,W2068407998,reference_only,False,34,,2,0,,,,,,,
W2069087214,W2069087214,reference_only,False,34,,5,0,,,,,,,
W2077873280,W2077873280,reference_only,False,34,,2,0,,,,,,,
W2080441807,W2080441807,reference_only,False,34,,2,0,,,,,,,
W2088219051,W2088219051,reference_only,False,34,,2,0,,,,,,,
W2093632550,W2093632550,reference_only,False,34,,3,0,,,,,,,
W2102182691,W2102182691,reference_only,False,34,,2,0,,,,,,,
W2112680420,W2112680420,reference_only,False,34,,2,0,,,,,,,
W2113223048,W2113223048,reference_only,False,34,,2,0,,,,,,,
W2128141288,W2128141288,reference_only,False,34,,2,0,,,,,,,
W2138256380,W2138256380,reference_only,False,34,,2,0,,,,,,,
W2142063750,W2142063750,reference_only,False,34,,2,0,,,,,,,
W2148823015,W2148823015,reference_only,False,34,,2,0,,,,,,,
W2158995076,W2158995076,reference_only,False,34,,2,0,,,,,,,
W2163239203,W2163239203,reference_only,False,34,,2,0,,,,,,,
W3147878143,W3147878143,reference_only,False,34,,2,0,,,,,,,
W3011766335,Auditory augmented process monitoring for cyber physical production systems,publication,True,19,2020.0,0,22,Tactile and Sensory Interactions,Personal and Ubiquitous Computing,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/s00779-020-01394-3
W2191779130,W2191779130,reference_only,False,31,,4,0,,,,,,,
W2916212790,W2916212790,reference_only,False,19,,2,0,,,,,,,
W3146186587,Efficient and Accurate Sound Propagation Using Adaptive Rectangular Decomposition,publication,True,34,2009.0,0,32,Image and Signal Denoising Methods,IEEE Transactions on Visualization and Computer Graphics,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,https://doi.org/10.1109/tvcg.2009.28
W2153134014,W2153134014,reference_only,False,0,,2,0,,,,,,,
W804707536,Evaluation of the effects of spatial separation and timbral differences on the identifiability of features of concurrent auditory streams,publication,True,1,2011.0,0,26,Hearing Loss and Rehabilitation,UPT. Syiah Kuala University Library (Syiah Kuala University),dissertation,Cognitive Neuroscience,Neuroscience,Life Sciences,
W2031279453,W2031279453,reference_only,False,1,,2,0,,,,,,,
W2069736034,W2069736034,reference_only,False,1,,3,0,,,,,,,
W2137674393,W2137674393,reference_only,False,1,,2,0,,,,,,,
W2146811980,W2146811980,reference_only,False,1,,2,0,,,,,,,
W2794957743,W2794957743,reference_only,False,35,,3,0,,,,,,,
W34717048,Structure of human high density lipoprotein reassembled in vitro. Radioimmunoassay studies.,publication,True,2,1975.0,0,8,"Cancer, Lipids, and Metabolism",Journal of Biological Chemistry,article,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences,https://doi.org/10.1016/s0021-9258(19)40906-x
W2017108196,W2017108196,reference_only,False,26,,2,0,,,,,,,
W2077728934,W2077728934,reference_only,False,19,,4,0,,,,,,,
W4294214781,W4294214781,reference_only,False,26,,2,0,,,,,,,
W2191886813,W2191886813,reference_only,False,35,,2,0,,,,,,,
W3201109886,"Emergent Interfaces: Vague, Complex, Bespoke and Embodied Interaction between Humans and Computers",publication,True,5,2021.0,0,7,Music Technology and Sound Studies,Applied Sciences,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,https://doi.org/10.3390/app11188531
W2003882094,Manual performance of a repeated pattern by older and younger adults with supplementary auditory cues.,publication,True,35,1993.0,0,4,Motor Control and Adaptation,Psychology and Aging,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1037/0882-7974.8.3.429
W1989155269,W1989155269,reference_only,False,35,,2,0,,,,,,,
W1608844340,W1608844340,reference_only,False,19,,4,0,,,,,,,
W2114189509,SUBJECTIVE EVALUATION OF AURALIZATION OF PHYSICS-BASED ROOM ACOUSTICS MODELING,publication,True,8,2001.0,0,8,Hearing Loss and Rehabilitation,,article,Cognitive Neuroscience,Neuroscience,Life Sciences,
W2080403942,The Impact of Signal Bandwidth on Auditory Localization: Implications for the Design of Three-Dimensional Audio Displays,publication,True,8,1997.0,0,17,Hearing Loss and Rehabilitation,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1518/001872097778543895
W1980508104,W1980508104,reference_only,False,8,,2,0,,,,,,,
W2049306644,W2049306644,reference_only,False,8,,6,0,,,,,,,
W2329296183,Detection by Direct Immunofluorescence of Antibodies to Treponema pallidum in the Cutaneous Infiltrates of Rabbit Syphilomas,publication,True,16,1978.0,0,6,Skin and Cellular Biology Research,The Journal of Infectious Diseases,article,Cell Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,https://doi.org/10.1093/infdis/138.2.222
W1984819629,W1984819629,reference_only,False,16,,2,0,,,,,,,
W2019747490,W2019747490,reference_only,False,16,,2,0,,,,,,,
W2034620350,W2034620350,reference_only,False,16,,2,0,,,,,,,
W2037100223,W2037100223,reference_only,False,16,,2,0,,,,,,,
W2128813423,W2128813423,reference_only,False,16,,2,0,,,,,,,
W2412504345,W2412504345,reference_only,False,16,,2,0,,,,,,,
W1515723312,W1515723312,reference_only,False,1,,2,0,,,,,,,
W2071783141,W2071783141,reference_only,False,28,,3,0,,,,,,,
W1986861222,Demonstration by Labeled Treponemal Antigen of Specific Antibodies in The Tissue Infiltrates of Secondary Syphilis,publication,True,16,1977.0,0,6,Autoimmune Bullous Skin Diseases,Journal of Investigative Dermatology,article,Pathology and Forensic Medicine,Medicine,Health Sciences,https://doi.org/10.1111/1523-1747.ep12510730
W110835525,W110835525,reference_only,False,1,,2,0,,,,,,,
W1497850559,W1497850559,reference_only,False,8,,2,0,,,,,,,
W1596590607,W1596590607,reference_only,False,1,,3,0,,,,,,,
W1973594775,W1973594775,reference_only,False,26,,4,0,,,,,,,
W1989892032,W1989892032,reference_only,False,34,,2,0,,,,,,,
W2183916594,W2183916594,reference_only,False,26,,2,0,,,,,,,
W2038769021,Effects of Frequency on Free-Field Masking,publication,True,8,1995.0,0,12,Hearing Loss and Rehabilitation,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1518/001872095778995580
W2018541726,W2018541726,reference_only,False,8,,6,0,,,,,,,
W1772373321,Design of spatialized audio in nomadic environments,publication,True,1,1997.0,0,7,Context-Aware Activity Recognition Systems,,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,
W2046058153,W2046058153,reference_only,False,8,,2,0,,,,,,,
W2075774708,W2075774708,reference_only,False,8,,2,0,,,,,,,
W2517582026,Cross-modal collaborative interaction between visually-impaired and sighted users in the workplace,publication,True,1,2012.0,0,9,Tactile and Sensory Interactions,Bristol Research (University of Bristol),article,Cognitive Neuroscience,Neuroscience,Life Sciences,
W2045856702,W2045856702,reference_only,False,1,,4,0,,,,,,,
W128447131,Measurements of perceptual quality of contact sound models,publication,True,34,2002.0,0,9,Hermeneutics and Narrative Identity,,article,Philosophy,Arts and Humanities,Social Sciences,
W2043506339,W2043506339,reference_only,False,34,,2,0,,,,,,,
W2289865848,W2289865848,reference_only,False,34,,2,0,,,,,,,
W1970308604,W1970308604,reference_only,False,26,,3,0,,,,,,,
W2149192056,W2149192056,reference_only,False,26,,2,0,,,,,,,
W4243082568,W4243082568,reference_only,False,26,,2,0,,,,,,,
W4249470454,W4249470454,reference_only,False,26,,2,0,,,,,,,
W2157978543,W2157978543,reference_only,False,8,,3,0,,,,,,,
W146222539,Wearable Real-Time Stereo Vision for the Visually Impaired,publication,True,26,2007.0,0,9,Tactile and Sensory Interactions,,article,Cognitive Neuroscience,Neuroscience,Life Sciences,
W23451984,On intelligent image processing methodologies applied to navigation assistance for visually impaired,publication,True,26,2002.0,3,0,Tactile and Sensory Interactions,,dissertation,Cognitive Neuroscience,Neuroscience,Life Sciences,
W364891699,W364891699,reference_only,False,26,,3,0,,,,,,,
W2050405342,W2050405342,reference_only,False,26,,2,0,,,,,,,
W2169510838,W2169510838,reference_only,False,26,,3,0,,,,,,,
W121320114,USABILITY OF NON-SPEECH SOUNDS IN USER INTERFACES,publication,True,1,2008.0,0,36,Tactile and Sensory Interactions,,article,Cognitive Neuroscience,Neuroscience,Life Sciences,
W1966720382,W1966720382,reference_only,False,1,,2,0,,,,,,,
W2169355694,W2169355694,reference_only,False,23,,3,0,,,,,,,
W2150694759,Models of musical instruments from Chua's circuit with time delay,publication,True,34,1993.0,0,7,Chaos control and synchronization,IEEE Transactions on Circuits and Systems II Analog and Digital Signal Processing,article,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences,https://doi.org/10.1109/82.246173
W138878823,W138878823,reference_only,False,34,,2,0,,,,,,,
W1982141461,SOUND AND MUSIC FROM CHUA'S CIRCUIT,publication,True,34,1993.0,2,0,Music Technology and Sound Studies,Journal of Circuits Systems and Computers,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,https://doi.org/10.1142/s0218126693000058
W1985014571,W1985014571,reference_only,False,34,,2,0,,,,,,,
W2014517420,W2014517420,reference_only,False,34,,2,0,,,,,,,
W4297140400,W4297140400,reference_only,False,34,,2,0,,,,,,,
W6843765241,W6843765241,reference_only,False,34,,2,0,,,,,,,
W2121026132,Flow quantification in valvular heart disease based on the integral of backscattered acoustic power using Doppler ultrasound,publication,True,17,2000.0,0,34,Cardiac Valve Diseases and Treatments,Proceedings of the IEEE,article,Cardiology and Cardiovascular Medicine,Medicine,Health Sciences,https://doi.org/10.1109/5.838068
W1757119857,W1757119857,reference_only,False,5,,2,0,,,,,,,
W2070729636,W2070729636,reference_only,False,5,,2,0,,,,,,,
W2103865647,W2103865647,reference_only,False,5,,3,0,,,,,,,
W3144372880,W3144372880,reference_only,False,19,,2,0,,,,,,,
W3183719664,Combining audio and visual displays to highlight temporal and spatial seismic patterns,publication,True,6,2021.0,0,32,Seismic Waves and Analysis,Journal on Multimodal User Interfaces,article,Geophysics,Earth and Planetary Sciences,Physical Sciences,https://doi.org/10.1007/s12193-021-00378-8
W2295119716,W2295119716,reference_only,False,8,,2,0,,,,,,,
W3096719213,Acoustic indices perform better when applied at ecologically meaningful time and frequency scales,publication,True,27,2020.0,0,2,Animal Vocal Communication and Behavior,Methods in Ecology and Evolution,article,Developmental Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,https://doi.org/10.1111/2041-210x.13521
W1772524731,Tactile Cuing to Augment Multisensory Human-Machine Interaction,publication,True,26,2015.0,0,3,Tactile and Sensory Interactions,Ergonomics in Design The Quarterly of Human Factors Applications,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1177/1064804615572623
W2154473778,W2154473778,reference_only,False,26,,2,0,,,,,,,
W4205285830,W4205285830,reference_only,False,26,,2,0,,,,,,,
W2041905826,W2041905826,reference_only,False,6,,2,0,,,,,,,
W2180774566,A Camera-Based Mobility Aid for Visually Impaired People,publication,True,26,2015.0,0,6,Tactile and Sensory Interactions,K&uuml;nstliche Intell.,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/s13218-015-0407-7
W2093717316,Cross-Modal Source Information and Spoken Word Recognition.,publication,True,35,2004.0,0,12,Multisensory perception and integration,Journal of Experimental Psychology Human Perception & Performance,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,https://doi.org/10.1037/0096-1523.30.2.378
W2033606892,W2033606892,reference_only,False,1,,3,0,,,,,,,
W2067031273,W2067031273,reference_only,False,35,,2,0,,,,,,,
W2144695825,Activity of Isepamicin and Selection of Permeability Mutants to  -Lactams during Aminoglycoside Therapy of Experimental Endocarditis Due to Klebsiella pneumoniae CF104 Producing an Aminoglycoside Acetyltransferase 6' Modifying Enzyme and a TEM-3  -Lactamase,publication,True,18,1994.0,0,1,Antibiotics Pharmacokinetics and Efficacy,The Journal of Infectious Diseases,article,Pharmacology,Medicine,Health Sciences,https://doi.org/10.1093/infdis/169.6.1318
W2132491970,W2132491970,reference_only,False,18,,2,0,,,,,,,
W1548245440,W1548245440,reference_only,False,8,,2,0,,,,,,,
W1558444862,W1558444862,reference_only,False,8,,2,0,,,,,,,
W2009987077,W2009987077,reference_only,False,8,,2,0,,,,,,,
W2043303163,W2043303163,reference_only,False,8,,3,0,,,,,,,
W2047784714,W2047784714,reference_only,False,8,,3,0,,,,,,,
W2102208671,W2102208671,reference_only,False,8,,4,0,,,,,,,
W2804956325,Design and evaluation of auditory-supported air gesture controls in vehicles,publication,True,1,2019.0,0,51,Human-Automation Interaction and Safety,Journal on Multimodal User Interfaces,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1007/s12193-019-00298-8
